# Total column ozone and ozone profiles measured at Maitri, Antarctica.
# Station: Maitri (WOUDC station 400, GAW ID MTR), 70.45 S, 11.45 E, 330 m.
# Measured by: India Meteorological Department (IMD).
# Station operated by: National Centre for Polar and Ocean Research (NCPOR).
# Archived by: WMO Global Atmosphere Watch / World Ozone and Ultraviolet
#   Radiation Data Centre (WOUDC), https://woudc.org
# Retrieved from the WOUDC data registry API, https://api.woudc.org
# Free and unrestricted for scientific, educational and policy use, on the
# condition that the contributing agency (IMD) and the WOUDC are credited.
# Republished unmodified by NCPOR as part of the Indian Antarctic archive.
# Balloon-borne ozonesonde profiles. One row per measured level.
# Ozone partial pressure in millipascals; pressure in hectopascals.
flight_date_utc,level_index,pressure_hpa,temperature_c,o3_partial_pressure_mpa,flight_total_o3_du,correction_factor
2007-11-16,30,78,-62.8,5.37,201,1.383357
2007-11-16,31,75,-62.3,3.97,201,1.383357
2007-11-16,32,70,-60.6,3.27,201,1.383357
2007-11-16,33,58,-54,4.73,201,1.383357
2007-11-16,34,50,-48.8,6.75,201,1.383357
2007-11-16,35,45,-46.3,7.91,201,1.383357
2007-11-16,36,40.4,-43.9,8.58,201,1.383357
2007-11-16,37,35,-41.9,6.61,201,1.383357
2007-11-16,38,30,-41.4,4.99,201,1.383357
2007-11-22,1,977,-1.2,2.41,184,1.847981
2007-11-22,2,900,-8.4,2.24,184,1.847981
2007-11-22,3,850,-12,2.06,184,1.847981
2007-11-22,4,805,-10.8,2.02,184,1.847981
2007-11-22,5,800,-11.1,1.99,184,1.847981
2007-11-22,6,750,-15,1.85,184,1.847981
2007-11-22,7,700,-17.7,1.88,184,1.847981
2007-11-22,8,615,-22.9,1.56,184,1.847981
2007-11-22,9,584,-25,1.77,184,1.847981
2007-11-22,10,500,-33.6,1.21,184,1.847981
2007-11-22,11,450,-40.9,1.18,184,1.847981
2007-11-22,12,400,-48.1,1.04,184,1.847981
2007-11-22,13,343,-56.5,0.96,184,1.847981
2007-11-22,14,300,-64,1.41,184,1.847981
2007-11-22,15,250,-64.9,3.46,184,1.847981
2007-11-22,16,230,-65.1,4.41,184,1.847981
2007-11-22,17,208,-64.9,4.54,184,1.847981
2007-11-22,18,200,-64.6,4.47,184,1.847981
2007-11-22,19,170,-64.7,3.76,184,1.847981
2007-11-22,20,155,-65.1,3,184,1.847981
2007-11-22,21,150,-65.1,3.26,184,1.847981
2007-11-22,22,147,-64.9,3.57,184,1.847981
2007-11-22,23,120,-63.7,1.88,184,1.847981
2007-11-22,24,100,-63.2,1.28,184,1.847981
2007-11-22,25,90,-62.7,0.98,184,1.847981
2007-11-22,26,80,-61.5,1.39,184,1.847981
2007-11-22,27,70,-58.9,2.58,184,1.847981
2007-11-22,28,60,-51.2,3.85,184,1.847981
2007-11-22,29,53,-45.6,6.23,184,1.847981
2007-11-22,30,51.3,-44.3,6.79,184,1.847981
2007-11-22,31,50,-44.2,6.73,184,1.847981
2007-11-22,32,45.3,-42.7,5.57,184,1.847981
2007-11-22,33,42.4,-42.4,4.52,184,1.847981
2007-12-01,1,964.7,1.1,2.92,277,1.897028
2007-12-01,2,952,-5.1,2.41,277,1.897028
2007-12-01,3,900,-10.4,1.65,277,1.897028
2007-12-01,4,850,-12.5,1.3,277,1.897028
2007-12-01,5,800,-15.6,1.23,277,1.897028
2007-12-01,6,700,-21.9,0.85,277,1.897028
2007-12-01,7,600,-30.1,0.72,277,1.897028
2007-12-01,8,500,-40.3,0.25,277,1.897028
2007-12-01,9,400,-51.4,0.56,277,1.897028
2007-12-01,10,340,-58,1.28,277,1.897028
2007-12-01,11,300,-59.3,2.15,277,1.897028
2007-12-01,12,282,-60.5,2.08,277,1.897028
2007-12-01,13,263,-61.6,2.76,277,1.897028
2007-12-01,14,246,-61.3,3.66,277,1.897028
2007-12-01,15,220,-61.6,3.99,277,1.897028
2007-12-01,16,205,-62,3.9,277,1.897028
2007-12-01,17,200,-61.6,3.62,277,1.897028
2007-12-01,18,160,-61,2.72,277,1.897028
2007-12-01,19,150,-61.5,2.78,277,1.897028
2007-12-01,20,144,-61.8,2.71,277,1.897028
2007-12-01,21,126,-60,2.04,277,1.897028
2007-12-01,22,120,-59.8,2.41,277,1.897028
2007-12-01,23,103,-57.6,1.62,277,1.897028
2007-12-01,24,100,-56.6,1.92,277,1.897028
2007-12-01,25,94,-55.9,1.45,277,1.897028
2007-12-01,26,86,-54,2.34,277,1.897028
2007-12-01,27,74.6,-50.5,1.88,277,1.897028
2007-12-01,28,72.8,-49.3,3.29,277,1.897028
2007-12-01,29,70,-47.9,3.79,277,1.897028
2007-12-01,30,66.6,-46.5,3.82,277,1.897028
2007-12-01,31,60,-41.3,6.98,277,1.897028
2007-12-01,32,55.5,-38.7,8.49,277,1.897028
2007-12-01,33,53,-36.8,8.1,277,1.897028
2007-12-01,34,50,-35,8.11,277,1.897028
2007-12-01,35,47,-32.6,8.1,277,1.897028
2007-12-01,36,44.4,-31.7,8.45,277,1.897028
2007-12-01,37,40,-29.4,8.1,277,1.897028
2007-12-01,38,30,-22.6,7.37,277,1.897028
2007-12-01,39,29,-22,7.17,277,1.897028
2007-12-24,1,960.4,3.1,0.99,299,1.042501
2007-12-24,2,900,-4.2,0.82,299,1.042501
2007-12-24,3,800,-11.6,0.75,299,1.042501
2007-12-24,4,700,-19.6,0.68,299,1.042501
2007-12-24,5,600,-30.5,0.44,299,1.042501
2007-12-24,6,550,-33.4,0.34,299,1.042501
2007-12-24,7,500,-35.4,0.75,299,1.042501
2007-12-24,8,400,-48.3,0.61,299,1.042501
2007-12-24,9,390,-49.7,0.47,299,1.042501
2007-12-24,10,354,-51.9,2.13,299,1.042501
2007-12-24,11,320,-53.8,2.73,299,1.042501
2007-12-24,12,300,-52.5,3.97,299,1.042501
2007-12-24,13,288,-51.6,4.94,299,1.042501
2007-12-24,14,230,-49.9,4.93,299,1.042501
2007-12-24,15,200,-48.7,4.38,299,1.042501
2007-12-24,16,170,-46.6,4.15,299,1.042501
2007-12-24,17,150,-44.9,5.48,299,1.042501
2007-12-24,18,128,-43.3,6.8,299,1.042501
2007-12-24,19,120,-42.8,5.48,299,1.042501
2007-12-24,20,112,-42.3,7.13,299,1.042501
2007-12-24,21,109,-41.9,6.53,299,1.042501
2007-12-24,22,100,-40.6,10.06,299,1.042501
2007-12-24,23,93,-39.5,11.19,299,1.042501
2007-12-24,24,91,-38.8,11.26,299,1.042501
2007-12-24,25,77,-36.1,14.25,299,1.042501
2007-12-24,26,70,-35.2,14.17,299,1.042501
2007-12-24,27,63.5,-34.7,14.63,299,1.042501
2007-12-24,28,62.9,-34.4,15.83,299,1.042501
2007-12-24,29,59.7,-34,14.91,299,1.042501
2007-12-24,30,50,-34,14.4,299,1.042501
2007-12-24,31,45,-32.9,14.24,299,1.042501
2007-12-24,32,42.6,-32.7,12.94,299,1.042501
2007-12-24,33,39,-33.6,12.59,299,1.042501
2007-12-24,34,37,-33.1,12.13,299,1.042501
2007-12-24,35,36.5,-32.7,12.74,299,1.042501
2007-12-24,36,35,-32,12.06,299,1.042501
2007-12-24,37,30,-31.9,10.96,299,1.042501
2007-12-24,38,25,-32.9,9.95,299,1.042501
2007-12-24,39,20,-30.5,8.44,299,1.042501
2007-12-24,40,15,-29.4,6.76,299,1.042501
2007-12-24,41,10,-25.3,4.99,299,1.042501
2007-12-24,42,7,-21.7,3.66,299,1.042501
2008-01-07,1,975.4,1.5,1.83,283,0.6773
2008-01-07,2,940,-3.7,1.65,283,0.6773
2008-01-07,3,900,-7.1,1.83,283,0.6773
2008-01-07,4,850,-10.2,1.47,283,0.6773
2008-01-07,5,800,-13.6,1.47,283,0.6773
2008-01-07,6,750,-18.4,1.54,283,0.6773
2008-01-07,7,700,-22.9,1.47,283,0.6773
2008-01-07,8,650,-26.2,1.68,283,0.6773
2008-01-07,9,600,-28.9,1.47,283,0.6773
2008-01-07,10,550,-33.1,1.43,283,0.6773
2008-01-07,11,500,-37.1,1.21,283,0.6773
2008-01-07,12,450,-42.5,1.46,283,0.6773
2008-01-07,13,420,-45.5,2.17,283,0.6773
2008-01-07,14,390,-46.8,3.59,283,0.6773
2008-01-07,15,350,-47.6,4.99,283,0.6773
2008-01-07,16,320,-46.8,6.43,283,0.6773
2008-01-07,17,300,-45.9,7.13,283,0.6773
2008-01-07,18,280,-45.4,7.47,283,0.6773
2008-01-07,19,250,-44.7,6.4,283,0.6773
2008-01-07,20,220,-44.7,6.39,283,0.6773
2008-01-07,21,200,-44.3,6.39,283,0.6773
2008-01-07,22,175,-44.3,6.62,283,0.6773
2008-01-07,23,150,-44,6.64,283,0.6773
2008-01-07,24,135,-43.7,7.33,283,0.6773
2008-01-07,25,125,-43,8.13,283,0.6773
2008-01-07,26,100,-41.7,8.75,283,0.6773
2008-01-07,27,90,-41.7,10.23,283,0.6773
2008-01-07,28,80,-41.1,11.31,283,0.6773
2008-01-07,29,70,-40.5,12.9,283,0.6773
2008-01-07,30,63,-39.2,13.97,283,0.6773
2008-01-07,31,55,-39.8,13.5,283,0.6773
2008-01-07,32,50,-38.4,13.79,283,0.6773
2008-01-07,33,48,-39.1,12.85,283,0.6773
2008-01-07,34,45.5,-38.7,11.81,283,0.6773
2008-01-07,35,40,-36.7,13.09,283,0.6773
2008-01-07,36,35,-35.3,14.18,283,0.6773
2008-01-07,37,30,-33.9,14.87,283,0.6773
2008-01-07,38,29.2,-33.5,15.2,283,0.6773
2008-01-07,39,25,-33.1,14.22,283,0.6773
2008-01-07,40,20,-32.9,12.94,283,0.6773
2008-01-07,41,15,-31.6,11.46,283,0.6773
2008-01-07,42,10,-31.3,9.93,283,0.6773
2008-01-07,43,7,-28.6,10.21,283,0.6773
2008-01-07,44,5.8,-27.3,9.32,283,0.6773
2008-01-16,1,969.2,-1.2,2.2,305,0.6204
2008-01-16,2,900,-7.2,2.36,305,0.6204
2008-01-16,3,850,-12,2.29,305,0.6204
2008-01-16,4,800,-15,2.16,305,0.6204
2008-01-16,5,750,-19.1,2.03,305,0.6204
2008-01-16,6,700,-22.7,1.86,305,0.6204
2008-01-16,7,670,-25.3,2.02,305,0.6204
2008-01-16,8,630,-28.7,1.69,305,0.6204
2008-01-16,9,572,-33,2.02,305,0.6204
2008-01-16,10,525,-36.7,2.35,305,0.6204
2008-01-16,11,500,-39.3,2.18,305,0.6204
2008-01-16,12,450,-43.1,2.01,305,0.6204
2008-01-16,13,400,-49.1,1.98,305,0.6204
2008-01-16,14,370,-52.6,1.68,305,0.6204
2008-01-16,15,350,-55,2.1,305,0.6204
2008-01-16,16,335,-54.2,4.03,305,0.6204
2008-01-16,17,320,-52.3,5.63,305,0.6204
2008-01-16,18,300,-49.2,6.6,305,0.6204
2008-01-16,19,270,-47,7.28,305,0.6204
2008-01-16,20,250,-45.8,7.3,305,0.6204
2008-01-16,21,220,-44.5,6.9,305,0.6204
2008-01-16,22,200,-44.2,6.34,305,0.6204
2008-01-16,23,190,-44.2,6.87,305,0.6204
2008-01-16,24,175,-42.8,8.1,305,0.6204
2008-01-16,25,160,-41.3,8.9,305,0.6204
2008-01-16,26,150,-41.3,9.13,305,0.6204
2008-01-16,27,130,-41.3,10.06,305,0.6204
2008-01-16,28,100,-40.2,11.95,305,0.6204
2008-01-16,29,90,-39.7,12.32,305,0.6204
2008-01-16,30,80,-38.6,12.83,305,0.6204
2008-01-16,31,70,-37.4,14.44,305,0.6204
2008-01-16,32,60,-37.4,15.38,305,0.6204
2008-01-16,33,50,-35.9,15.81,305,0.6204
2008-01-16,34,43,-35.3,15.55,305,0.6204
2008-01-16,35,39,-34.6,15.91,305,0.6204
2008-01-16,36,36,-34.6,16.09,305,0.6204
2008-01-16,37,32.5,-33.5,16.89,305,0.6204
2008-01-16,38,30,-33.2,16.68,305,0.6204
2008-01-16,39,25,-31.8,16.55,305,0.6204
2008-01-16,40,20,-31.1,16.39,305,0.6204
2008-01-16,41,15,-30.4,16.38,305,0.6204
2008-01-16,42,10,-30.4,15.58,305,0.6204
2008-02-05,1,960.1,-3.1,2.15,280,0.6633
2008-02-05,2,900,-6.4,2.15,280,0.6633
2008-02-05,3,830,-11.1,2.11,280,0.6633
2008-02-05,4,765,-17,1.84,280,0.6633
2008-02-05,5,700,-19,1.6,280,0.6633
2008-02-05,6,600,-26.9,1.54,280,0.6633
2008-02-05,7,550,-30.7,1.18,280,0.6633
2008-02-05,8,500,-35.1,1.3,280,0.6633
2008-02-05,9,450,-40.2,1.3,280,0.6633
2008-02-05,10,400,-46.2,1.27,280,0.6633
2008-02-05,11,350,-52.2,0.97,280,0.6633
2008-02-05,12,300,-59.8,1.52,280,0.6633
2008-02-05,13,280,-58.5,3.27,280,0.6633
2008-02-05,14,270,-56.6,5.06,280,0.6633
2008-02-05,15,250,-52.6,6.22,280,0.6633
2008-02-05,16,235,-49.8,6.47,280,0.6633
2008-02-05,17,200,-49.1,6.55,280,0.6633
2008-02-05,18,175,-48.5,6.73,280,0.6633
2008-02-05,19,160,-48.1,6.94,280,0.6633
2008-02-05,20,148,-47.8,5.8,280,0.6633
2008-02-05,21,140,-47.7,6.26,280,0.6633
2008-02-05,22,125,-47.4,7.03,280,0.6633
2008-02-05,23,110,-46.8,6.31,280,0.6633
2008-02-05,24,100,-46.5,6.54,280,0.6633
2008-02-05,25,90,-46.2,8.22,280,0.6633
2008-02-05,26,80,-46.2,9.99,280,0.6633
2008-02-05,27,70,-46.1,10.93,280,0.6633
2008-02-05,28,64,-45.5,11.76,280,0.6633
2008-02-05,29,60,-45.5,13.52,280,0.6633
2008-02-05,30,50,-45.1,13.25,280,0.6633
2008-02-05,31,40,-44.1,13.1,280,0.6633
2008-02-05,32,35,-43.4,12.44,280,0.6633
2008-02-05,33,30,-43.2,11.95,280,0.6633
2008-02-05,34,26,-41.9,13.29,280,0.6633
2008-02-05,35,20,-41.7,13.8,280,0.6633
2008-02-05,36,15,-40.6,14.02,280,0.6633
2008-02-05,37,10,-39.2,13.67,280,0.6633
2008-02-05,38,7,-38.5,12.89,280,0.6633
2008-02-13,1,965.6,-4,2.31,292,0.6135
2008-02-13,2,930,-6.9,2.75,292,0.6135
2008-02-13,3,900,-9.5,2.68,292,0.6135
2008-02-13,4,800,-17,2.49,292,0.6135
2008-02-13,5,700,-23.3,2.01,292,0.6135
2008-02-13,6,600,-29.6,1.92,292,0.6135
2008-02-13,7,550,-34.1,2.01,292,0.6135
2008-02-13,8,500,-36.2,2.73,292,0.6135
2008-02-13,9,440,-43.5,2.78,292,0.6135
2008-02-13,10,370,-51,2.77,292,0.6135
2008-02-13,11,348,-55.1,3.39,292,0.6135
2008-02-13,12,328,-54.6,3.88,292,0.6135
2008-02-13,13,300,-52.5,7.38,292,0.6135
2008-02-13,14,280,-50,9.26,292,0.6135
2008-02-13,15,257,-47.2,9.4,292,0.6135
2008-02-13,16,237,-46.3,10.32,292,0.6135
2008-02-13,17,200,-44.6,9.65,292,0.6135
2008-02-13,18,182,-45.7,10.61,292,0.6135
2008-02-13,19,166,-44,10.05,292,0.6135
2008-02-13,20,150,-43.7,10.21,292,0.6135
2008-02-13,21,130,-43.6,12.46,292,0.6135
2008-02-13,22,120,-43.5,14.28,292,0.6135
2008-02-13,23,100,-43.5,15.07,292,0.6135
2008-02-13,24,87,-43.5,15.94,292,0.6135
2008-02-13,25,83.3,-43.3,15.33,292,0.6135
2008-02-13,26,72,-43.3,16.45,292,0.6135
2008-02-13,27,70,-43.3,16.06,292,0.6135
2008-02-13,28,61.3,-43.2,15.23,292,0.6135
2008-02-13,29,59,-43.2,17.53,292,0.6135
2008-02-13,30,57,-43.2,18.6,292,0.6135
2008-02-13,31,53,-43.2,19.92,292,0.6135
2008-02-13,32,50,-43.2,19.27,292,0.6135
2008-02-13,33,46,-43.2,18.58,292,0.6135
2008-02-13,34,42,-43.2,19.4,292,0.6135
2008-02-13,35,39,-43,20.55,292,0.6135
2008-02-13,36,35,-43,19.57,292,0.6135
2008-02-13,37,30,-43,17.47,292,0.6135
2008-02-13,38,25.5,-42.8,15.93,292,0.6135
2008-02-13,39,20,-42.1,15.48,292,0.6135
2008-02-13,40,17,-41.3,15.28,292,0.6135
2008-04-05,1,974.3,-7.3,1.7,252,1.8724
2008-04-05,2,950,-9.6,1.64,252,1.8724
2008-04-05,3,900,-13.5,1.48,252,1.8724
2008-04-05,4,850,-15.4,1.39,252,1.8724
2008-04-05,5,800,-17.1,1.23,252,1.8724
2008-04-05,6,750,-18.3,1.31,252,1.8724
2008-04-05,7,724,-16.8,1.23,252,1.8724
2008-04-05,8,700,-16.8,1.23,252,1.8724
2008-04-05,9,650,-18.6,1.17,252,1.8724
2008-04-05,10,600,-22.5,0.9,252,1.8724
2008-04-05,11,550,-27,0.87,252,1.8724
2008-04-05,12,500,-32.5,0.71,252,1.8724
2008-04-05,13,450,-39.2,0.54,252,1.8724
2008-04-05,14,400,-44.8,0.54,252,1.8724
2008-04-05,15,350,-50.4,0.54,252,1.8724
2008-04-05,16,300,-55.9,1.99,252,1.8724
2008-04-05,17,270,-57.5,2.68,252,1.8724
2008-04-05,18,256,-57.8,3.67,252,1.8724
2008-04-05,19,230,-55.6,3.66,252,1.8724
2008-04-05,20,200,-53.8,3.92,252,1.8724
2008-04-05,21,160,-51.9,4.09,252,1.8724
2008-04-05,22,150,-52.5,3.89,252,1.8724
2008-04-05,23,130,-53.5,3.21,252,1.8724
2008-04-05,24,100,-53.3,3.63,252,1.8724
2008-04-05,25,90,-53,3.72,252,1.8724
2008-04-05,26,78,-52.7,3.5,252,1.8724
2008-04-05,27,70,-52.4,4.31,252,1.8724
2008-04-05,28,65.6,-52.1,4.31,252,1.8724
2008-04-05,29,57,-51.9,5.31,252,1.8724
2008-04-05,30,50,-51.6,5.71,252,1.8724
2008-04-05,31,42,-51.9,5.31,252,1.8724
2008-04-05,32,37.5,-50.4,4.94,252,1.8724
2008-04-05,33,30,-48.4,4.95,252,1.8724
2008-04-05,34,25,-46.4,4.83,252,1.8724
2008-04-05,35,20,-44.8,4.56,252,1.8724
2008-07-15,1,976.3,-16.9,1.76,,
2008-07-15,2,940,0.5,1.95,,
2008-07-15,3,900,-18.3,1.89,,
2008-07-15,4,850,-22.6,1.88,,
2008-07-15,5,800,-23.2,1.82,,
2008-07-15,6,700,-28.6,1.59,,
2008-07-15,7,600,-37.1,1.3,,
2008-07-15,8,550,-42.1,1.24,,
2008-07-15,9,500,-47.1,1.11,,
2008-07-15,10,400,-55.8,0.79,,
2008-07-15,11,360,-60.8,0.79,,
2008-07-15,12,320,-65.4,0.69,,
2008-07-15,13,300,-68,0.85,,
2008-07-15,14,250,-72.3,1.25,,
2008-07-15,15,200,-73.4,3.65,,
2008-07-15,16,150,-76.7,5.54,,
2008-07-15,17,130,-78.1,7.23,,
2008-07-15,18,121,-79.1,7.07,,
2008-07-15,19,110,-80.1,9.26,,
2008-07-15,20,100,-82,11.32,,
2008-07-15,21,95,-82.5,12.17,,
2008-07-15,22,85,-83.9,12.07,,
2008-07-15,23,72.5,-84.8,13.42,,
2008-07-15,24,70,-84.8,13.37,,
2008-07-15,25,67,-85.1,12.82,,
2008-07-15,26,56.5,-87.9,12.56,,
2008-07-15,27,50,-87.9,10.88,,
2008-07-15,28,40,-87.6,7.48,,
2008-07-15,29,32.8,-86.3,6.01,,
2008-07-15,30,30,-85.4,3.83,,
2008-07-15,31,28,-84.8,3.79,,
2008-08-08,1,972.7,-7.4,1.9,,
2008-08-08,2,900,-14.6,1.59,,
2008-08-08,3,800,-22.3,1.15,,
2008-08-08,4,750,-28.9,0.81,,
2008-08-08,5,700,-35.2,1.01,,
2008-08-08,6,660,-41.4,1.18,,
2008-08-08,7,600,-48.4,0.81,,
2008-08-08,8,550,-53.1,0.67,,
2008-08-08,9,500,-55.8,0.54,,
2008-08-08,10,450,-58.6,0.2,,
2008-08-08,11,400,-61,0.54,,
2008-08-08,12,362,-62.2,0.6,,
2008-08-08,13,322,-63.2,1.4,,
2008-08-08,14,300,-61.5,2.43,,
2008-08-08,15,265,-58.9,4.09,,
2008-08-08,16,200,-53.4,4.9,,
2008-08-08,17,180,-52.8,5.89,,
2008-08-08,18,150,-51.7,8.13,,
2008-08-08,19,130,-51.4,10.77,,
2008-08-08,20,120,-51.3,12.34,,
2008-08-08,21,110,-51.6,11.78,,
2008-08-08,22,100,-52,11.55,,
2008-08-08,23,90,-51.9,11.89,,
2008-08-08,24,80,-51.6,12.21,,
2008-08-08,25,70,-52.5,11.41,,
2008-08-08,26,60,-52.2,10.58,,
2008-08-08,27,50,-52,8.65,,
2008-08-08,28,40,-52,7.5,,
2008-08-08,29,30,-51.9,7.35,,
2008-08-08,30,20,-51.9,5.62,,
2008-08-08,31,15,-51.7,4.51,,
2008-08-08,32,12,-51.4,3.89,,
2008-09-13,1,975.4,-16.1,1.79,155,1.2185
2008-09-13,2,932,-19.4,2.38,155,1.2185
2008-09-13,3,900,-19.8,2.42,155,1.2185
2008-09-13,4,880,-19.8,2.45,155,1.2185
2008-09-13,5,800,-26.1,2.25,155,1.2185
2008-09-13,6,750,-28.9,2.11,155,1.2185
2008-09-13,7,700,-30.7,1.95,155,1.2185
2008-09-13,8,688,-30.7,2.01,155,1.2185
2008-09-13,9,623,-35.7,2.04,155,1.2185
2008-09-13,10,568,-37.7,1.91,155,1.2185
2008-09-13,11,500,-45.2,1.71,155,1.2185
2008-09-13,12,410,-54.4,1.44,155,1.2185
2008-09-13,13,372,-59.4,1.21,155,1.2185
2008-09-13,14,322,-66.5,0.98,155,1.2185
2008-09-13,15,300,-69.2,1.2,155,1.2185
2008-09-13,16,210,-76.7,4.49,155,1.2185
2008-09-13,17,200,-77.6,4.65,155,1.2185
2008-09-13,18,189,-78.9,5.45,155,1.2185
2008-09-13,19,150,-79.9,4.72,155,1.2185
2008-09-13,20,124,-81.5,4.24,155,1.2185
2008-09-13,21,111,-82,3.19,155,1.2185
2008-09-13,22,100,-84.3,2.29,155,1.2185
2008-09-13,23,85,-83.7,3.02,155,1.2185
2008-09-13,24,72.5,-83.7,5.31,155,1.2185
2008-09-13,25,70,-83.7,5.79,155,1.2185
2008-09-13,26,60.5,-83.5,6.91,155,1.2185
2008-09-13,27,50,-81.2,5.46,155,1.2185
2008-09-13,28,44.6,-79.9,5.08,155,1.2185
2008-09-13,29,35,-77.2,4.71,155,1.2185
2008-09-30,1,970.4,-14.9,3.72,135,1.7781
2008-09-30,2,900,-18.9,3.66,135,1.7781
2008-09-30,3,800,-26,3.34,135,1.7781
2008-09-30,4,770,-27.4,3.15,135,1.7781
2008-09-30,5,700,-28.7,2.94,135,1.7781
2008-09-30,6,683,-29,2.9,135,1.7781
2008-09-30,7,630,-34.5,2.59,135,1.7781
2008-09-30,8,550,-41.3,2.37,135,1.7781
2008-09-30,9,500,-46.4,2.15,135,1.7781
2008-09-30,10,400,-55.5,2.02,135,1.7781
2008-09-30,11,350,-58.4,3.11,135,1.7781
2008-09-30,12,310,-61.6,3.17,135,1.7781
2008-09-30,13,300,-62.7,3.32,135,1.7781
2008-09-30,14,254,-67.5,4.76,135,1.7781
2008-09-30,15,230,-69.3,4.7,135,1.7781
2008-09-30,16,215,-70.3,5.9,135,1.7781
2008-09-30,17,200,-71.7,5.9,135,1.7781
2008-09-30,18,190,-72.5,6.12,135,1.7781
2008-09-30,19,170,-74,4.59,135,1.7781
2008-09-30,20,150,-75.9,3.22,135,1.7781
2008-09-30,21,130,-78,0.95,135,1.7781
2008-09-30,22,100,-79.2,0.39,135,1.7781
2008-09-30,23,85,-79.7,0.51,135,1.7781
2008-09-30,24,70,-82.1,0.63,135,1.7781
2008-09-30,25,58,-80,1.48,135,1.7781
2008-09-30,26,50,-79.5,2.37,135,1.7781
2008-09-30,27,40,-79.2,1.35,135,1.7781
2008-09-30,28,30,-79,1.23,135,1.7781
2008-09-30,29,20,-78.7,0.44,135,1.7781
2008-09-30,30,15,-78.7,0.45,135,1.7781
2008-09-30,31,10,-78.5,0.43,135,1.7781
2008-09-30,32,8.4,-78.5,0.44,135,1.7781
2011-03-31,1,975.4,-4,14.1,269,0.9130483
2011-03-31,2,858,-17.8,13.7,269,0.9130483
2011-03-31,3,808,-21.2,10.4,269,0.9130483
2011-03-31,4,730,-23.7,9.5,269,0.9130483
2011-03-31,5,700,-22.5,9.3,269,0.9130483
2011-03-31,6,660,-25.1,8.9,269,0.9130483
2011-03-31,7,612,-29.3,10.2,269,0.9130483
2011-03-31,8,579,-33.2,8.5,269,0.9130483
2011-03-31,9,542,-35.8,8.8,269,0.9130483
2011-03-31,10,520,-39.9,6.9,269,0.9130483
2011-03-31,11,500,-42.5,6.9,269,0.9130483
2011-03-31,12,480,-46,5,269,0.9130483
2011-03-31,13,470,-48,9.2,269,0.9130483
2011-03-31,14,460,-49.1,10.7,269,0.9130483
2011-03-31,15,440,-51.4,8.8,269,0.9130483
2011-03-31,16,412,-51.5,19.2,269,0.9130483
2011-03-31,17,388,-52.2,22.6,269,0.9130483
2011-03-31,18,380,-52,26.2,269,0.9130483
2011-03-31,19,370,-53.3,26.9,269,0.9130483
2011-03-31,20,358,-52.9,33,269,0.9130483
2011-03-31,21,350,-53.3,33.8,269,0.9130483
2011-03-31,22,337,-53.3,33,269,0.9130483
2011-03-31,23,300,-52.7,29.8,269,0.9130483
2011-03-31,24,290,-52.5,29.3,269,0.9130483
2011-03-31,25,268,-50.6,30.7,269,0.9130483
2011-03-31,26,242,-50.6,29.7,269,0.9130483
2011-03-31,27,240,-50.6,31.6,269,0.9130483
2011-03-31,28,234,-50.6,28.2,269,0.9130483
2011-03-31,29,218,-52,26.5,269,0.9130483
2011-03-31,30,200,-52.7,29.7,269,0.9130483
2011-03-31,31,180,-52,33.6,269,0.9130483
2011-03-31,32,173,-52,38.8,269,0.9130483
2011-03-31,33,168,-52,44.6,269,0.9130483
2011-03-31,34,155,-53.3,42.9,269,0.9130483
2011-03-31,35,150,-53.6,44.4,269,0.9130483
2011-03-31,36,148,-54.3,45.9,269,0.9130483
2011-03-31,37,125,-54.6,64.1,269,0.9130483
2011-03-31,38,115,-54.8,63.2,269,0.9130483
2011-03-31,39,108,-55,67.1,269,0.9130483
2011-03-31,40,100,-54.6,83.3,269,0.9130483
2011-03-31,41,89,-54.8,86.3,269,0.9130483
2011-03-31,42,72,-56.2,103.3,269,0.9130483
2011-03-31,43,70,-57.3,101.1,269,0.9130483
2011-03-31,44,50,-59.1,92.5,269,0.9130483
2011-03-31,45,48,-59.1,90.9,269,0.9130483
2011-03-31,46,45,-59.1,91.5,269,0.9130483
2011-03-31,47,41,-59.3,91.5,269,0.9130483
2011-03-31,48,30,-60.5,88.9,269,0.9130483
2011-03-31,49,20,-60.6,88.4,269,0.9130483
2011-03-31,50,12,-60.6,80,269,0.9130483
2011-03-31,51,10,-62.2,68.7,269,0.9130483
2011-03-31,52,7,-60.8,60.5,269,0.9130483
2011-03-31,53,5,-58.8,56.3,269,0.9130483
2011-03-31,54,3,-61.4,49.9,269,0.9130483
2011-03-31,55,2,-60.5,31.8,269,0.9130483
2011-04-20,1,978.2,1.7,24.8,189,0.9224327
2011-04-20,2,888,-3.7,21.9,189,0.9224327
2011-04-20,3,715,-11.5,19.6,189,0.9224327
2011-04-20,4,700,-12.5,18.7,189,0.9224327
2011-04-20,5,620,-15.9,16.1,189,0.9224327
2011-04-20,6,552,-22.9,13.8,189,0.9224327
2011-04-20,7,500,-29.1,14.9,189,0.9224327
2011-04-20,8,432,-38.7,10,189,0.9224327
2011-04-20,9,400,-43.6,10.8,189,0.9224327
2011-04-20,10,358,-50.1,8,189,0.9224327
2011-04-20,11,329,-54.1,13.1,189,0.9224327
2011-04-20,12,300,-57.3,17.8,189,0.9224327
2011-04-20,13,289,-58,19.8,189,0.9224327
